PacketCounter;SchouderLinks_EUL;SchouderLinks_ACC;SchouderLinks_GYR;BovenLinks_ACC;BovenLinks_QUAT;BovenLinks_GYR;OnderLinks_ACC;OnderLinks_EUL;OnderLinks_GYR;Sternum_ACC;Sternum_QUAT;Sternum_GYR;SchouderRechts_ACC;SchouderRechts_QUAT;SchouderRechts_GYR;BovenRechts_ACC;BovenRechts_QUAT;BovenRechts_GYR;OnderRechts_ACC;OnderRechts_QUAT;OnderRechts_GYR
745;156,8362492;9,800975822;5,781855496;9,955351369;0,659493057;4,542214479;9,960803997;184,0319573;6,243844462;1,203022136;1,230369303;1,633344684;10,09722928;0,999402704;3,9611314;9,932610349;0,88443685;1,672779817;9,930016954;0,952432854;5,250174663
746;156,8409233;9,822951548;5,764786416;9,97310607;0,659668971;5,118916938;10,06506456;184,1400861;6,664016698;1,239452348;1,230354797;2,22244673;10,08422989;0,999401829;3,269054508;9,981187145;0,884456641;1,282032318;10,09649821;0,95247234;3,727085011
747;156,854895;9,898979202;5,436482665;10,03229709;0,659756421;5,02776807;9,988066816;184,2189055;4,836429184;1,258131931;1,230298787;2,969786719;10,0275405;0,99940269;3,034969541;9,904658217;0,884484954;1,099587073;10,12767312;0,952472785;3,558971003
748;156,8700337;9,949552359;4,980183439;10,11344271;0,659755557;3,902577839;10,05068946;184,2704288;3,200049292;1,195386253;1,230233469;3,093315209;10,03949216;0,999403947;3,114606677;9,834877837;0,884569832;1,311004128;9,956237207;0,952479472;4,130738612
749;156,8934304;9,964098865;4,93896811;10,14173943;0,659691951;2,563609979;10,11002822;184,3025553;2,20569759;1,165903343;1,230201076;2,358383694;10,06994378;0,999404131;3,295431148;9,846489324;0,884602646;1,605909785;9,906536201;0,952529694;5,836073145
750;156,911864;9,8984499;4,846570125;10,0801929;0,659615808;2,300612215;9,996324373;184,3549658;3,292451983;1,171218823;1,230236876;1,070348973;10,11222694;0,99940546;3,357538029;9,84362119;0,88462288;2,006266939;9,967194633;0,952575604;5,769945412
751;156,9164905;9,820174019;4,873605922;9,950028907;0,659553502;2,257357969;9,883314881;184,4857685;8,758305152;1,274906991;1,230323587;0,676086725;10,14355181;0,999408403;3,236112758;9,940630383;0,884653508;1,526967208;10,00311976;0,952597141;3,615365741
752;156,8948954;9,817026206;5,721026154;9,883595909;0,65941636;3,963136649;9,635825318;184,6870443;15,41201624;1,388281414;1,23041984;0,937986411;10,16258142;0,999413165;3,175261934;9,965228928;0,884714111;1,228947554;10,04642221;0,952567579;1,768420078
753;156,8569521;9,831778395;6,509248142;9,898336932;0,659243993;6,640540288;9,849668918;184,9124091;20,70102659;1,584161496;1,230502267;0,82094002;10,17002823;0,999419002;3,16625202;9,94997752;0,884789192;1,126095201;9,99272014;0,952514813;1,832738311
754;156,8199981;9,878012962;6,751489048;9,934282503;0,659020008;8,840381853;10,01554227;185,1559495;23,89486732;1,703537612;1,230558533;0,707052702;10,11875742;0,999425643;3,268281126;9,940874633;0,884872933;1,216118896;10,01354911;0,952461645;2,136656867
755;156,7830644;9,939188113;6,427981724;9,975879085;0,658841379;9,59050532;9,841678521;185,4664635;27,91330977;1,878306041;1,23058744;1,040966685;10,10841912;0,999430314;3,641655145;9,895727211;0,884957725;1,411179669;9,945231691;0,952445842;1,924037945
756;156,7546126;9,940095325;5,274069197;10,07533412;0,658740206;8,825796938;9,632165577;185,8461146;33,29867155;1,900080945;1,230593201;1,4976002;10,09678311;0,999434142;3,719698032;9,88858179;0,885071982;1,886279231;9,961352188;0,952497361;3,451593971
757;156,7484455;9,954285766;4,160831813;10,12202665;0,658720421;7,226565397;9,980840269;186,20907;39,11817244;1,78321584;1,230632671;0,957460375;10,11598602;0,999438521;3,442095908;9,915384928;0,885168208;2,719913033;10,0527929;0,952579736;5,326820921
758;156,7455022;10,00022369;3,653190577;10,16213054;0,658693242;5,528553822;10,18662243;186,4647378;36,84301732;1,548342878;1,230692412;0,649195277;10,04915028;0,999443593;3,276676771;9,919073817;0,885279364;2,735061013;10,1104442;0,952639897;4,7828654
759;156,7491776;9,892811722;2,959883773;10,12803555;0,65858334;4,211853206;10,07858332;186,7101224;26,15764645;1,521545284;1,230754042;0,73599997;10,0302233;0,9994499;3,879206106;9,887736278;0,885403955;2,35408123;9,688866171;0,952681203;2,549972227
760;156,7399323;9,816183395;2,956273726;10,03899246;0,658477536;4,617473669;9,643229505;186,4244083;41,62277123;1,479269108;1,230837079;0,849745106;10,12290012;0,999455489;3,533105567;9,904894636;0,885549185;2,452694532;9,96083273;0,952736799;4,639008132
761;156,7131491;9,854264723;3,351755566;10,00000774;0,658318855;5,262687593;9,621247701;186,5936067;51,69824696;1,525714638;1,23094157;1,153508217;10,11456735;0,999460671;4,120546373;9,852131643;0,885735699;2,969764067;10,46650332;0,952657688;3,258366559
762;156,6753834;9,822837374;4,221340826;9,964594261;0,657939481;5,95671956;10,16271865;186,8419151;50,17218465;1,429444287;1,231014759;1,061886309;10,1816173;0,999460997;4,669369547;9,813171457;0,885991203;3,63276152;9,603154577;0,952578274;10,22997353
763;156,6309505;9,767591698;4,382175932;9,980593955;0,657374121;7,973489895;10,00692673;186,8326405;41,55007494;1,426761443;1,231076911;0,877864695;10,20837949;0,99945981;5,10222002;10,10089858;0,88620287;4,0987075;9,934617321;0,952747952;6,281776387
764;156,5875914;9,821385028;5,178517585;10,02324717;0,656649429;10,73620572;10,7863852;187,0378386;34,86147565;1,383706251;1,231193584;0,987826491;10,17689659;0,999459745;5,293761184;10,01454586;0,88636408;6,72921284;10,3452824;0,95298459;8,088184329
765;156,5604059;9,876799763;4,424186578;10,05059485;0,655947542;8,788485768;11,32869538;187,2247501;13,39005042;1,322849412;1,231334416;1,21101433;10,12830918;0,99945963;5,070238468;9,989713874;0,886538535;4,547559739;10,00769862;0,953221869;6,468525829
766;156,5726369;9,812882267;3,852208084;10,01534406;0,655509105;4,83712225;10,2359336;187,2206005;10,16044268;1,29158778;1,231483532;1,474147513;10,06082484;0,999459879;3,821253371;9,886833394;0,88670297;2,096339112;10,0272616;0,953299697;3,690395071
767;156,6163796;9,723432097;4,992130687;9,832050575;0,655385453;4,451327118;9,718289894;187,267599;15,26508698;1,451325664;1,231599058;1,421313852;10,09678578;0,999460299;3,156091731;9,848740634;0,886816668;3,289169628;9,919788143;0,9533524;4,958720042
768;156,6702593;9,644864136;6,240191682;9,740800394;0,655548895;6,645044442;9,954342292;187,3176025;20,98720214;1,664606934;1,231587876;2,56870699;10,12343417;0,999456853;3,68510684;9,916898679;0,886879941;1,747863829;9,921400775;0,953364559;5,758921768
769;156,7250896;9,687913647;7,168441456;9,682225767;0,655856466;7,03592137;9,970938622;187,3651727;25,85007781;1,831879927;1,231494098;3,849478451;10,10650232;0,999449908;4,615994926;9,978998335;0,886829225;1,376243341;9,951173304;0,953396875;6,646701065
770;156,7690631;9,786552795;7,859301615;9,739372563;0,656219955;6,453208956;9,894337921;187,1212042;31,79469103;1,847411867;1,23137405;4,485389402;10,08619203;0,999443581;5,23909977;9,958344659;0,886736824;2,270815443;9,960146437;0,95348079;4,744901436
771;156,8135525;9,798544334;8,499645735;9,854850727;0,656596905;5,218296623;9,861652704;186,8557097;34,79880462;1,831584526;1,231250782;4,791364183;10,06218366;0,999435744;5,450333574;9,893060388;0,886615617;2,273190169;9,951378054;0,953595882;3,983435316
772;156,83657;9,815221202;9,254386965;9,87018671;0,65695038;4,491457648;9,795549503;186,6762904;28,05316955;1,804123288;1,231141521;5,032454287;10,07130449;0,99942893;5,603769578;9,844672638;0,886463435;2,729585665;9,916368881;0,953741881;4,462671489
773;156,8483842;9,900287356;9,852855512;9,873179813;0,657236921;5,368439794;9,437884946;186,6288921;13,84283353;1,742122128;1,231013306;5,51241544;10,10442048;0,999421662;5,567721814;9,882403092;0,886266675;3,161227586;10,01002769;0,953888917;4,311980405
774;156,8566416;10,00209878;9,996111728;10,01474057;0,657498641;6,839574374;9,527244303;186,6432564;7,42290611;1,705128921;1,230824333;6,460123607;10,14212548;0,999416982;5,318977451;9,950435171;0,886057897;3,442469056;10,06881848;0,953984467;3,247977102
775;156,8630115;10,05613972;9,557821678;10,1856905;0,657679187;7,163980189;9,925743281;186,6814669;9,940029652;1,656689808;1,230610977;6,792547032;10,13089258;0,999416649;5,193862016;9,979473083;0,885842347;3,508611221;9,950948566;0,954030421;2,786929099
776;156,8642744;10,05328971;8,386078401;10,29517982;0,657733445;6,512573846;10,12133708;186,722246;9,194877313;1,794103915;1,23040766;6,39537718;10,10954601;0,9994179;5,21414067;9,929203683;0,885610114;3,925820706;9,981873802;0,954047891;3,012072076
777;156,8604553;9,974480325;7,188024482;10,28989218;0,657709177;4,749354639;10,14775811;186,7445783;8,172990382;1,867081214;1,230250853;5,174318771;10,05586705;0,999421487;5,317535708;9,9040428;0,885380439;4,537444826;9,972360188;0,954052994;3,523054317
778;156,8559977;9,90675799;6,697767895;10,16470511;0,657666677;2,416135176;10,15293942;186,7290623;7,274081573;2,402022983;1,230130667;4,264355169;10,06295791;0,999425755;5,409501573;9,868882602;0,885149369;4,41917668;9,951082827;0,954062843;3,997270157
779;156,8406883;9,929306648;6,705913114;10,07234024;0,657579945;0,98622044;10,13294943;186,6822419;6,532982649;2,742243359;1,229998356;4,181349829;10,04360937;0,999429063;5,641657887;9,871408914;0,884914021;3,748722224;9,975868342;0,954078625;4,943388253
780;156,8327835;9,995047677;6,380309718;10,08303311;0,657475611;0,744029379;10,13903485;186,6176909;5,794019342;2,967977415;1,229879626;3,826378052;10,063997;0,999428054;5,671861367;9,856442157;0,884727335;2,984379137;9,993666255;0,954099196;5,657975121
781;156,8407763;10,03196579;5,674616951;10,10424021;0,657365585;0,862256216;10,14103732;186,5467038;5,242807815;2,666732182;1,229811182;2,899437687;10,12843527;0,999423621;5,489815269;9,86285582;0,884619421;2,482944447;10,01500682;0,9541236;5,836538964
782;156,8730084;9,958093305;5,545246242;10,13678727;0,657258511;0,983706973;10,13119655;186,4780804;5,068342091;2,223289036;1,229755279;2,715150916;10,12391007;0,999414885;5,66850449;9,909868799;0,884584615;2,735409945;10,07091018;0,95415858;4,938560666
783;156,9239461;9,867851053;6,056754277;10,10916488;0,657176091;1,5494069;10,09340714;186,4142964;5,492851109;1,596954923;1,22970134;2,684011829;10,14836947;0,999405887;5,687352242;9,926869907;0,884585566;2,822418199;10,08651548;0,954198096;3,412324831
784;156,9729646;9,79313611;5,728264442;9,994215184;0,65713543;2,044850211;10,0390712;186,3562128;5,658413856;1,001742075;1,229618805;3,201805234;10,14698526;0,999396687;5,521043176;9,937654522;0,884603415;2,637505526;10,02017519;0,954243152;2,688068941
785;157,0065069;9,77158849;5,340578096;9,916893264;0,657142903;1,837157749;9,924931928;186,3092619;5,318960554;0,998246944;1,229506206;3,710283769;10,11344138;0,999388176;5,459948502;9,958276939;0,884650003;2,331570273;9,993630675;0,95428423;2,606018888
786;157,0367162;9,785206335;5,370120461;9,869921978;0,657161627;1,450842073;9,945524434;186,2701846;4,768721477;1,414460034;1,229450859;2,664253045;10,11347082;0,999380289;5,789641307;9,932131046;0,884703491;2,11250708;10,00342565;0,95432073;2,455779876
787;157,0666892;9,806598341;5,586198298;9,89704191;0,657179797;1,242996722;9,985132874;186,2388717;3,55499523;1,681239188;1,229443201;1,811226487;10,10804578;0,999370984;5,830693848;9,901791151;0,884810426;2,070561363;10,02640963;0,95435716;2,63904855
788;157,0944114;9,805894652;5,510366663;9,921289498;0,657187403;1,567905131;9,997562843;186,2150259;2,280936309;1,813331396;1,229467167;1,393772642;10,09940842;0,999364008;5,253736049;9,910919748;0,884891604;2,135397862;10,01506323;0,954395702;2,685822883
789;157,120939;9,720453603;5,424232093;9,908760621;0,657170205;1,967277779;9,986280609;186,1977831;1,682089258;1,783990943;1,229521062;1,073947933;10,11141489;0,999357929;4,549290275;9,937880436;0,884948465;2,22015812;9,980719465;0,954434799;2,688334566
790;157,1222622;9,629241612;6,147251284;9,848440396;0,65715049;2,631039606;9,963339159;186,1869555;1,523127139;1,491945341;1,22959386;1,021150068;10,01266229;0,999349534;4,885773994;9,901046228;0,88501276;2,153917159;9,978325895;0,95447372;2,644099909
791;157,1055918;9,613020436;7,843496225;9,720472142;0,65717954;3,497081637;9,868426549;186,1826403;1,588983364;1,300033798;1,229669913;1,19132155;10,04075609;0,999342096;5,238341031;9,838464717;0,885052244;2,148181807;9,973794667;0,954516148;2,518627254
792;157,0773532;9,642822555;9,289624763;9,705350331;0,657241591;4,546741131;9,817836184;186,1857547;2,406739661;1,24054079;1,229671642;2,392603547;10,08713997;0,999333585;5,790643871;9,875988005;0,885068572;1,476193478;9,918713993;0,954553319;2,203462947
793;157,0549053;9,657552507;10,63908766;9,730726802;0,657291178;5,909197582;9,84204005;186,1863763;3,599334525;1,324789571;1,22954586;4,834080539;10,14150993;0,999324905;7,376962876;9,963472361;0,885015435;1,554236215;9,91861475;0,954566307;2,056331312
794;157,0478384;9,771299409;12,1005306;9,742260556;0,657369283;7,131543431;9,861072549;186,1796465;5,037061024;1,618186453;1,229278437;7,557009466;10,16232852;0,999315857;9,354072842;9,984442732;0,884881343;2,674556347;9,918336589;0,954562498;3,304646821
795;157,0539934;9,929311547;12,70198005;9,853446689;0,657408703;8,230573514;9,911123152;186,1652387;5,928443327;2,119259691;1,228898526;9,922210287;10,16501738;0,999303497;10,01900867;9,95874446;0,884700973;3,690885532;9,94300107;0,954562651;5,334734513
796;157,0693514;10,02435397;12,59732881;10,02466537;0,6574364;8,861436611;9,962281161;186,1429347;6,124537046;2,251061355;1,228459301;11,35358185;10,22585199;0,999293186;9,684686527;9,936857731;0,884477794;4,550613206;9,932575214;0,954579927;7,180921041
797;157,1063453;10,05237056;12,07319105;10,13673518;0,657556991;8,489467481;10,0172687;186,117034;5,804444368;2,314143776;1,228021342;11,55298836;10,29216424;0,999275334;8,655434161;9,94735347;0,884211499;5,425607725;9,983016009;0,954597774;8,676979833
798;157,1463986;10,05674038;11,16966046;10,18999287;0,65772702;7,940553792;10,0554729;186,0877825;5,322818403;2,002912883;1,227631403;10,70854752;10,26470575;0,999259272;7,253075097;9,999582595;0,88389318;6,132879586;9,964140896;0,954630644;9,937450451
799;157,1985723;10,06026839;10,36963954;10,20704155;0,657959924;7,411169755;10,05146065;186,0545281;5,416796882;1,708781626;1,22732856;9,081570127;10,18772634;0,999240608;6,08817826;10,01864022;0,883556762;6,347337004;9,995395789;0,954681637;9,818727246
800;157,23824;10,06168062;9,346581366;10,22929946;0,658204144;6,881636561;10,07060692;186,0140684;6,061448018;1,40030781;1,227085413;8,000531664;10,11832761;0,999219777;5,614607306;9,976841096;0,883239684;6,158616719;10,02286186;0,954769231;10,27462517
801;157,2784488;10,05095097;8,692601044;10,22822236;0,65841612;6,092597482;10,10432421;185,9648154;6,71006601;1,189147564;1,226896169;7,039381986;10,12829646;0,999198626;5,624636403;9,907667926;0,88291899;5,941169203;10,04696324;0,954879681;9,902124661
802;157,312219;9,979748566;7,892875976;10,20993055;0,658637818;5,265765277;10,06922202;185,9123981;7,029713453;0,998962363;1,226772598;5,979483485;10,08493578;0,999176111;5,848155006;9,903542694;0,88264014;5,584885918;10,03901336;0,955000031;9,308457565
803;157,3433668;9,865907474;7,196945355;10,15065497;0,658801277;4,52890039;10,01593811;185,8570511;7,774297361;0,991135705;1,22668929;5,059813724;10,07680055;0,999154545;5,619648233;9,90015642;0,882374738;5,006808673;10,0524358;0,955123514;7,9503364
804;157,3637682;9,872851297;6,852610713;10,03067268;0,658863555;3,876107725;9,961243677;185,7966353;8,496876017;1,253626443;1,226630152;4,236368983;10,04294512;0,999135385;5,104084999;9,906337935;0,882139303;4,422649557;10,0460529;0,955230997;5,850141413
805;157,37956;9,896860156;6,698700475;10,00649053;0,658870149;3,829749167;9,954941802;185,730539;9,681100585;1,723289393;1,226584556;3,802280044;10,03084655;0,999118747;4,759846315;9,909427757;0,881930535;4,035325923;10,02067636;0,955311834;4,174656411
806;157,3960757;9,942214609;5,947101559;10,04495362;0,658834891;3,792077606;9,997128644;185,6608174;10,31791538;2,194432853;1,226556933;3,36333121;10,05056293;0,999101828;4,957565989;9,898183275;0,881745278;3,590048119;10,00919171;0,955375994;3,701629615
807;157,4215008;9,901647626;5,36211834;10,07427187;0,658757082;3,056718742;10,04571482;185,5904574;10,29550003;2,385213028;1,226546186;2,941758357;10,04080939;0,999084911;5,055543951;9,875436264;0,881593942;3,235907817;10,05028569;0,955436063;3,742947627
808;157,4520191;9,84197938;5,213867372;10,02526911;0,658653075;2,188849997;10,03212461;185,5226476;9,649191722;2,444161659;1,226574794;2,296640132;10,05108555;0,999069103;4,697169821;9,890295708;0,881462394;3,304566872;10,00738557;0,95550281;3,832101478
809;157,4844624;9,831317205;5,251594074;9,949681562;0,658567086;1,509859981;10,00988039;185,4583695;8,73922325;2,058057018;1,226645647;1,746601553;10,06231864;0,99905598;4,230229093;9,926995888;0,881326576;3,112065477;10,00201061;0,955577839;3,630440513
810;157,5012216;9,887352409;5,202017057;9,931042372;0,658525432;1,705196606;9,991125523;185,3971408;8,003524627;1,720658423;1,226700219;1,826862173;10,02246066;0,999044389;4,302781426;9,90912205;0,881206582;2,430559496;10,02957372;0,955651433;3,515318396
811;157,5307369;9,927405157;4,848994176;10,00386287;0,658505291;2,138669487;10,02108308;185,3453672;6,489175646;1,39158256;1,226714583;2,282610325;10,01848964;0,999033226;4,767192126;9,858680589;0,881159913;1,576441796;10,02773266;0,955722931;3,308967365
812;157,5512204;9,886995848;4,432954461;10,01483684;0,65849514;2,557060617;10,02199257;185,3045502;5,015643873;1,175186555;1,226702178;2,615954538;10,04165145;0,999023226;5,202337039;9,855087557;0,881127631;1,728269159;9,98114721;0,955786893;3,397783714
813;157,5622542;9,834662235;4,225843301;9,982697347;0,658503856;3,110566506;10,01533962;185,2770927;3,689385052;1,100967757;1,226702781;2,185977674;10,04192255;0,999013608;5,499318832;9,870490777;0,881155145;2,181767696;10,00855725;0,955839162;3,532321371
814;157,5556699;9,83604394;4,695344153;9,961736934;0,658523927;4,056875028;9,996420197;185,2641956;2,600045272;1,131281843;1,226735479;1,558921312;9,992699166;0,99900481;5,751714317;9,862684091;0,881178646;2,344389826;9,996318761;0,95588008;3,565010897
815;157,5219841;9,809672355;5,286541117;9,937345931;0,658524296;5,012368073;10,01188981;185,2607253;1,668594843;1,096720549;1,226788741;0,948304015;9,994144925;0,998998006;5,751604074;9,839538102;0,881233335;2,445510667;9,990113957;0,955923208;3,553467679
